Source_genome,Source_chromosome,Chunk_size,Chunk_id,NZ_CP038663.1|1Deinococcus_radiodurans,NZ_CP038664.1|1Deinococcus_radiodurans,NZ_CP038665.1|1Deinococcus_radiodurans,NZ_CP038666.1|1Deinococcus_radiodurans,U00096.3|Escherichia_coli_ASM584v2,CP035288.1|GCA_006094375.1_ASM609437v1_genomic,CP035289.1|GCA_006094375.1_ASM609437v1_genomic,CP035290.1|GCA_006094375.1_ASM609437v1_genomic,NZ_CP055055.1|GCF_022354085.1_ASM2235408v1_genomic,NZ_CP055056.1|GCF_022354085.1_ASM2235408v1_genomic
Escherichia_coli_ASM584v2,U00096.3,10000,95,-9501.958717805544,-51728.29611796932,,,-730.8312997206447,-19444.26943540081,,,-872.8517399675062,
Escherichia_coli_ASM584v2,U00096.3,10000,96,-7551.854572581736,-71443.67539306154,,,-940.1199818587643,-27441.670218837993,,,-1721.2364248308481,
Escherichia_coli_ASM584v2,U00096.3,10000,97,-13015.42284372229,-97604.05764998589,,,-711.2268458129106,-19597.124606464607,,,-1142.260887744049,
Escherichia_coli_ASM584v2,U00096.3,10000,98,-6337.102769960728,-42833.671175348325,,,-562.6224977327136,-17737.673406235197,,,-2132.804870113598,
Escherichia_coli_ASM584v2,U00096.3,10000,99,-10078.172680990934,-44167.72095006586,,,-2183.6797675392154,-23137.813594500516,,,-1008.9044024551275,
Escherichia_coli_ASM584v2,U00096.3,20000,0,-26210.017476057485,-196324.62825901413,,,-1020.8566637047683,-44973.79837222472,,,-1101.8360299246206,
Escherichia_coli_ASM584v2,U00096.3,20000,1,-18274.13003494286,-inf,,,-1505.8096385657625,-49300.5555274121,,,-528.7640568935356,
Escherichia_coli_ASM584v2,U00096.3,20000,2,-23600.09178078992,-142755.84954315465,,,-657.9705620755843,-43152.83584444758,,,-681.988560181605,
Escherichia_coli_ASM584v2,U00096.3,20000,3,-27699.259454122574,-inf,,,-1220.645723760193,-28031.612861516467,,,-772.1260161985325,
Escherichia_coli_ASM584v2,U00096.3,20000,4,-52306.46359248696,-294043.5810865022,,,-1262.947418614499,-32665.134395681718,,,-1343.536200175662,
Escherichia_coli_ASM584v2,U00096.3,20000,5,-30732.90118610259,-108553.04932658229,,,-1259.1610721925713,-25253.4097063438,,,-846.6235212439901,
Escherichia_coli_ASM584v2,U00096.3,20000,6,-29681.21740977985,-226702.8883616007,,,-556.4176856627148,-63751.96753139031,,,-695.0917866052016,
Escherichia_coli_ASM584v2,U00096.3,20000,7,-21127.231849466792,-183617.00800627808,,,-627.0823586735111,-61348.324473272056,,,-654.3088776059269,
Escherichia_coli_ASM584v2,U00096.3,20000,8,-42924.917019740664,-239176.65365437767,,,-793.2918919102146,-23319.048894471314,,,-1192.680429766218,
Escherichia_coli_ASM584v2,U00096.3,20000,9,-65970.04504923265,-262211.58915572555,,,-599.9955300692186,-21163.912718827774,,,-1877.6433161636965,
Escherichia_coli_ASM584v2,U00096.3,20000,10,-18047.231212205144,-85261.12449726267,,,-508.15454891128326,-54198.46350866218,,,-805.1818611119148,
Escherichia_coli_ASM584v2,U00096.3,20000,11,-40278.20749148236,-219624.25801315473,,,-775.5021803252477,-37884.556662649156,,,-758.840276254908,
Escherichia_coli_ASM584v2,U00096.3,20000,12,-80178.76123969395,-462065.56098196475,,,-1454.6521139046288,-13557.204406256578,,,-998.1457527844138,
Escherichia_coli_ASM584v2,U00096.3,20000,13,-45602.644891293145,-254900.026545292,,,-709.855690920223,-36832.17385129086,,,-780.847728157168,
Escherichia_coli_ASM584v2,U00096.3,20000,14,-20104.294677374815,-148564.9074102263,,,-2085.476056139525,-58126.19023789063,,,-1822.5933555354873,
Escherichia_coli_ASM584v2,U00096.3,20000,15,-20843.739462770172,-inf,,,-999.7744376944744,-15600.065405583164,,,-1191.778901741142,
Escherichia_coli_ASM584v2,U00096.3,20000,16,-21686.300105010203,-inf,,,-692.5275030028972,-28268.33333192064,,,-1015.2998477077509,
Escherichia_coli_ASM584v2,U00096.3,20000,17,-43521.20987752138,-211355.91925062705,,,-782.6027044006762,-20356.09699436897,,,-1225.1081270676418,
Escherichia_coli_ASM584v2,U00096.3,20000,18,-23204.05775374867,-161831.08371931163,,,-749.2871516394025,-32293.428407939482,,,-1179.746874874997,
Escherichia_coli_ASM584v2,U00096.3,20000,19,-19009.07054887054,-180166.47703139254,,,-802.2139626116322,-23898.3658073797,,,-792.7569623900978,
Escherichia_coli_ASM584v2,U00096.3,20000,20,-20855.45037842904,-126564.82105722338,,,-1395.114027904416,-48211.05720590993,,,-1073.8434158057976,
Escherichia_coli_ASM584v2,U00096.3,20000,21,-16072.668910178629,-193360.09971756357,,,-1782.484830910331,-36086.69291222092,,,-676.899303220793,
Escherichia_coli_ASM584v2,U00096.3,20000,22,-17453.048064256313,-145518.75534378696,,,-1206.6232906736727,-62887.47319303525,,,-746.1520237427037,
Escherichia_coli_ASM584v2,U00096.3,20000,23,-15121.061199118605,-138796.20580405474,,,-934.6057632631645,-42347.88023111091,,,-1332.1638606658857,
Escherichia_coli_ASM584v2,U00096.3,20000,24,-35902.237282990114,-239658.1690922861,,,-724.925954257417,-44867.52999210761,,,-1022.0699264564215,
Escherichia_coli_ASM584v2,U00096.3,20000,25,-20388.637953978734,-inf,,,-620.5175153340051,-55403.39787581515,,,-1313.0925924408689,
Escherichia_coli_ASM584v2,U00096.3,20000,26,-28699.412136454037,-208261.65315190246,,,-954.703017903566,-82435.63008728648,,,-1206.6034948088686,
Escherichia_coli_ASM584v2,U00096.3,20000,27,-30082.926825316335,-186745.4378763406,,,-1144.2467925091407,-43518.04385465504,,,-802.382718348325,
Escherichia_coli_ASM584v2,U00096.3,20000,28,-14900.288131453584,-110182.31259264438,,,-1081.1766272612067,-96668.34347133884,,,-964.1783188155298,
Escherichia_coli_ASM584v2,U00096.3,20000,29,-29103.88594042771,-236170.62207363782,,,-633.2866304653946,-35127.476322637245,,,-670.6860407075121,
Escherichia_coli_ASM584v2,U00096.3,20000,30,-27869.79790842675,-inf,,,-1224.7074792472,-31536.27465308774,,,-1195.836195698122,
Escherichia_coli_ASM584v2,U00096.3,20000,31,-22734.342106019965,-157016.20738039678,,,-814.3805757500999,-38644.64303519745,,,-678.7639433986044,
Escherichia_coli_ASM584v2,U00096.3,20000,32,-16700.422037440523,-87795.8796068181,,,-938.8563957318386,-59928.25563762067,,,-794.5222007895565,
Escherichia_coli_ASM584v2,U00096.3,20000,33,-14780.514335370215,-117907.79308082326,,,-890.0821218701451,-46387.14175099229,,,-788.3148790885404,
Escherichia_coli_ASM584v2,U00096.3,20000,34,-17264.42840011836,-99684.93647552116,,,-877.154291783889,-60362.527259508286,,,-789.8645354622886,
Escherichia_coli_ASM584v2,U00096.3,20000,35,-47035.09776410842,-264286.70269195776,,,-426.2587168685321,-13655.438829425371,,,-1316.5851419716182,
Escherichia_coli_ASM584v2,U00096.3,20000,36,-23674.34317221964,-206149.66209238308,,,-1025.1299567657347,-22633.75349307318,,,-1298.8731310532335,
Escherichia_coli_ASM584v2,U00096.3,20000,37,-24887.51532912681,-166298.28667861686,,,-882.0005836312132,-24060.64607935159,,,-1819.6826918653774,
Escherichia_coli_ASM584v2,U00096.3,20000,38,-32726.813810002033,-202972.65397795133,,,-765.7698596424177,-69858.66819288072,,,-1478.904555809012,
Escherichia_coli_ASM584v2,U00096.3,20000,39,-22979.592412743605,-220582.35907539362,,,-589.9825104274348,-30158.983539296107,,,-1146.9350974683837,
Escherichia_coli_ASM584v2,U00096.3,20000,40,-29159.07282235404,-inf,,,-682.2961381761152,-31960.312127134923,,,-1280.3022722262072,
Escherichia_coli_ASM584v2,U00096.3,20000,41,-66583.69053983872,-inf,,,-546.0142283447393,-18873.707447816112,,,-2197.6644645393803,
Escherichia_coli_ASM584v2,U00096.3,20000,42,-31977.79691565023,-242650.39010787936,,,-830.9611479339004,-64513.41960351207,,,-841.2358755911737,
Escherichia_coli_ASM584v2,U00096.3,20000,43,-13920.388115108057,-149123.69239733502,,,-613.2716282494334,-50840.490782130466,,,-700.6769580193151,
Escherichia_coli_ASM584v2,U00096.3,20000,44,-25362.522320710068,-178342.47656996592,,,-1214.3195538927102,-58533.23869590982,,,-501.13417085966216,
Escherichia_coli_ASM584v2,U00096.3,20000,45,-34867.202004649254,-185546.33934433578,,,-875.0712740796421,-60212.88930076414,,,-842.7489714191047,
Escherichia_coli_ASM584v2,U00096.3,20000,46,-43092.203519512164,-273485.3435182489,,,-608.9068137489278,-44695.78535398341,,,-1188.1961964773361,
Escherichia_coli_ASM584v2,U00096.3,20000,47,-21195.282310987266,-156799.53066365232,,,-697.1296570710388,-43527.51959614113,,,-753.4140790222878,
Escherichia_coli_ASM584v2,U00096.3,20000,48,-27183.036257471045,-238928.69332868248,,,-1037.3607982288117,-49416.69043760242,,,-697.4583584111783,
Escherichia_coli_ASM584v2,U00096.3,20000,49,-21282.423134273286,-96556.26213868895,,,-1228.7381524084717,-50245.97448481282,,,-1074.3373452646654,
Escherichia_coli_ASM584v2,U00096.3,20000,50,-26247.40684725938,-194080.92384845484,,,-647.7918049234397,-68673.45580182046,,,-784.0566182014684,
Escherichia_coli_ASM584v2,U00096.3,20000,51,-55951.92972289538,-254727.68867782017,,,-1297.5796943087691,-24353.803739067967,,,-1277.8778471111686,
Escherichia_coli_ASM584v2,U00096.3,20000,52,-22335.095089616054,-209931.40593742006,,,-550.3506316138638,-inf,,,-827.6352442005647,
Escherichia_coli_ASM584v2,U00096.3,20000,53,-23901.85772252838,-137391.55299903918,,,-1001.5781922358768,-50194.08079888982,,,-1152.444620346498,
Escherichia_coli_ASM584v2,U00096.3,20000,54,-25205.03254625085,-245651.95358335768,,,-1503.7650502999638,-39802.06022969721,,,-771.0549004507639,
Escherichia_coli_ASM584v2,U00096.3,20000,55,-29940.146358511724,-173376.01045214725,,,-1355.1164001832026,-19283.757715473126,,,-1403.7604791228564,
Escherichia_coli_ASM584v2,U00096.3,20000,56,-27095.152846434954,-104652.51498205202,,,-441.38827334053394,-40488.438982269996,,,-1410.605118424488,
Escherichia_coli_ASM584v2,U00096.3,20000,57,-59180.63289413705,-321814.65442340693,,,-1719.003794673129,-10526.070202104858,,,-982.4855184206862,
Escherichia_coli_ASM584v2,U00096.3,20000,58,-44691.357444642505,-213180.22493813696,,,-1117.6369136068854,-46957.254983424944,,,-1479.5382676591848,
Escherichia_coli_ASM584v2,U00096.3,20000,59,-16162.3556254563,-123388.71877112203,,,-1167.6572496229394,-80414.89893314852,,,-1153.699643718278,
Escherichia_coli_ASM584v2,U00096.3,20000,60,-25284.060121998962,-150264.93136373902,,,-1342.4285920288603,-75517.07700354421,,,-804.032849298247,
Escherichia_coli_ASM584v2,U00096.3,20000,61,-36352.70007395985,-251036.02480156417,,,-1303.2836146964278,-59511.40178294303,,,-2358.096654564857,
Escherichia_coli_ASM584v2,U00096.3,20000,62,-20025.12853172591,-190699.5955390931,,,-1443.8042197862253,-inf,,,-1251.8974641784118,
Escherichia_coli_ASM584v2,U00096.3,20000,63,-28273.94235171228,-164482.1915194159,,,-790.8289973647442,-56322.74641790619,,,-577.3165181806274,
Escherichia_coli_ASM584v2,U00096.3,20000,64,-22648.337464210534,-250712.18659014395,,,-659.7143414985625,-inf,,,-746.9428235962987,
Escherichia_coli_ASM584v2,U00096.3,20000,65,-15482.234257786105,-123499.31226192713,,,-1239.791471131587,-70732.35862363757,,,-1525.0714177547638,
Escherichia_coli_ASM584v2,U00096.3,20000,66,-29143.34090746197,-181364.3454555216,,,-667.5863731946886,-41317.9092788852,,,-798.7357702752868,
Escherichia_coli_ASM584v2,U00096.3,20000,67,-28788.349508716212,-170438.0295436223,,,-1453.2516482452902,-67331.73510761054,,,-983.5920630123637,
Escherichia_coli_ASM584v2,U00096.3,20000,68,-33560.34422667045,-301714.76322624757,,,-983.270068812621,-42262.48229714135,,,-754.7837899552169,
Escherichia_coli_ASM584v2,U00096.3,20000,69,-46446.9068918111,-283026.7033223723,,,-703.700594958123,-33252.413086333836,,,-737.2120002935981,
Escherichia_coli_ASM584v2,U00096.3,20000,70,-18358.10506065015,-145477.59592129322,,,-1081.647421061325,-67912.59329470395,,,-1655.1880113171524,
Escherichia_coli_ASM584v2,U00096.3,20000,71,-64008.836976730825,-325117.2975986271,,,-2882.7153119634977,-12042.864202379445,,,-733.7055955071112,
Escherichia_coli_ASM584v2,U00096.3,20000,72,-34758.20799325523,-176808.691079124,,,-1409.5113717712413,-30957.54980554661,,,-910.4423249306545,
Escherichia_coli_ASM584v2,U00096.3,20000,73,-40703.69254012858,-234121.52867636594,,,-759.8811174730338,-21479.712412770536,,,-1090.4477048479278,
Escherichia_coli_ASM584v2,U00096.3,20000,74,-48942.66052471093,-324814.6757753187,,,-2481.86212577713,-30509.02199821728,,,-877.8215131606687,
Escherichia_coli_ASM584v2,U00096.3,20000,75,-67215.13886345256,-155779.4864289523,,,-1082.4357688801676,-9460.391174103283,,,-1382.5959373888627,
Escherichia_coli_ASM584v2,U00096.3,20000,76,-28262.889026696448,-158396.35491412278,,,-665.9902306538564,-52810.4570838692,,,-809.4198310842482,
Escherichia_coli_ASM584v2,U00096.3,20000,77,-16641.3700645754,-175905.2201640413,,,-651.2140191959186,-33936.19747913947,,,-1167.2983767122191,
Escherichia_coli_ASM584v2,U00096.3,20000,78,-62894.49903206005,-312279.130700484,,,-504.813522635336,-27659.404463756044,,,-1866.0453489368656,
Escherichia_coli_ASM584v2,U00096.3,20000,79,-18667.471690053564,-inf,,,-442.517049482556,-63607.69484041709,,,-1359.9568097477859,
Escherichia_coli_ASM584v2,U00096.3,20000,80,-99306.76115828652,-314702.13841151143,,,-1113.9211961995752,-13168.177283424266,,,-992.4447133063411,
Escherichia_coli_ASM584v2,U00096.3,20000,81,-30236.811488782732,-155430.32315842307,,,-693.4358347567465,-65909.25206633784,,,-659.016080571862,
Escherichia_coli_ASM584v2,U00096.3,20000,82,-25311.785330158335,-169209.31695464771,,,-1371.9938862339664,-65706.22688348762,,,-715.2737422469406,
Escherichia_coli_ASM584v2,U00096.3,20000,83,-34363.6760145205,-245901.71385061648,,,-767.4436486761267,-27016.844033227928,,,-704.2528316212204,
Escherichia_coli_ASM584v2,U00096.3,20000,84,-23691.249653502662,-190444.7669906075,,,-913.794674110504,-44150.33200539007,,,-697.0771303828265,
Escherichia_coli_ASM584v2,U00096.3,20000,85,-46351.27584591086,-211249.70959131783,,,-615.0793764408447,-17156.360849054465,,,-891.6428427098277,
Escherichia_coli_ASM584v2,U00096.3,20000,86,-21841.063389803516,-198373.91401034652,,,-1373.0187645521326,-72195.4256681565,,,-1421.604392934309,
Escherichia_coli_ASM584v2,U00096.3,20000,87,-27296.752917359783,-270765.1709181701,,,-2334.522479173631,-25346.90097879163,,,-908.02788028874,
Escherichia_coli_ASM584v2,U00096.3,20000,88,-49738.43717102292,-208622.311653306,,,-1444.1169650133124,-54669.00945613756,,,-1585.9571300169719,
Escherichia_coli_ASM584v2,U00096.3,20000,89,-75319.17707214472,-312760.04239917034,,,-2067.045088748623,-8029.9282805944285,,,-1442.1901377664585,
Escherichia_coli_ASM584v2,U00096.3,20000,90,-47014.690403298,-213668.35124403468,,,-1027.9051753097324,-19824.118509958065,,,-965.6562369623845,
Escherichia_coli_ASM584v2,U00096.3,20000,91,-36753.09949046606,-195930.94756503357,,,-780.6366605409438,-41514.34186564689,,,-813.0722039101169,
Escherichia_coli_ASM584v2,U00096.3,20000,92,-12491.929885381302,-114790.39578551351,,,-1363.5436757510179,-109677.33587113574,,,-1618.8250301657595,
Escherichia_coli_ASM584v2,U00096.3,20000,93,-22936.321697407315,-231357.6851957481,,,-1083.2100916214376,-17719.405807751915,,,-2483.45316867657,
Escherichia_coli_ASM584v2,U00096.3,20000,94,-21618.47001142537,-133628.3542538603,,,-737.3212959444469,-79101.27095328122,,,-1799.1702120585574,
Escherichia_coli_ASM584v2,U00096.3,20000,95,-29299.8489238685,-193719.6366604037,,,-468.91879064268494,-39054.750091324,,,-1651.3970491239584,
Escherichia_coli_ASM584v2,U00096.3,20000,96,-21770.073329607912,-242969.44011894305,,,-985.6392101403341,-17861.516930778627,,,-1610.361191472453,
Escherichia_coli_ASM584v2,U00096.3,20000,97,-30358.998998997227,-104139.64170160585,,,-485.0470376540764,-38565.02621570396,,,-928.8637380209658,
Escherichia_coli_ASM584v2,U00096.3,20000,98,-26824.415843985396,-192340.61771698593,,,-1387.4878359354934,-inf,,,-946.408030077476,
Escherichia_coli_ASM584v2,U00096.3,20000,99,-14056.101838661369,-inf,,,-1102.164511038918,-49709.43426512093,,,-585.7591355961504,
Escherichia_coli_ASM584v2,U00096.3,50000,0,-204258.60852045967,,,,-1011.5824044690847,-inf,,,-1028.0444954614386,
Escherichia_coli_ASM584v2,U00096.3,50000,1,-225888.03579863103,,,,-1340.759753143811,-inf,,,-1809.9950290235688,
Escherichia_coli_ASM584v2,U00096.3,50000,2,-285641.5242681796,,,,-592.7698977830089,-inf,,,-806.5538882946181,
Escherichia_coli_ASM584v2,U00096.3,50000,3,-221288.66084708934,,,,-1433.6027348911603,-inf,,,-1419.6008786508633,
Escherichia_coli_ASM584v2,U00096.3,50000,4,-242693.55396561342,,,,-1541.891585283955,-inf,,,-1454.4899238375983,
Escherichia_coli_ASM584v2,U00096.3,50000,5,-171003.7390097461,,,,-2521.6764277399116,-inf,,,-2048.0299273927535,
Escherichia_coli_ASM584v2,U00096.3,50000,6,-242178.8623708582,,,,-1135.7796299653555,-inf,,,-1532.0992505821432,
Escherichia_coli_ASM584v2,U00096.3,50000,7,-272491.08224467456,,,,-1113.1653781296532,-inf,,,-1854.8343388427256,
Escherichia_coli_ASM584v2,U00096.3,50000,8,-206208.07594496312,,,,-736.7995108771283,-inf,,,-3000.2970426168836,
Escherichia_coli_ASM584v2,U00096.3,50000,9,-318692.3168247068,,,,-708.3523578734972,-inf,,,-1217.0896007652923,
Escherichia_coli_ASM584v2,U00096.3,50000,10,-144912.2119503708,,,,-734.3926905431164,-inf,,,-954.6323340884057,
Escherichia_coli_ASM584v2,U00096.3,50000,11,-153280.8142202343,,,,-1490.374315400259,-inf,,,-1707.00330131718,
Escherichia_coli_ASM584v2,U00096.3,50000,12,-132744.77681682174,,,,-1298.2697093442744,-inf,,,-1324.889451666129,
Escherichia_coli_ASM584v2,U00096.3,50000,13,-300334.0117500417,,,,-5993.193808054229,-inf,,,-2885.5613124980487,
Escherichia_coli_ASM584v2,U00096.3,50000,14,-220699.36281764437,,,,-1256.4649080600113,-inf,,,-1310.3557089070032,
Escherichia_coli_ASM584v2,U00096.3,50000,15,-162230.45694509894,,,,-636.9332258897333,-inf,,,-2660.844541852285,
Escherichia_coli_ASM584v2,U00096.3,50000,16,-298319.715077804,,,,-911.1142979723885,-inf,,,-986.9865753324086,
Escherichia_coli_ASM584v2,U00096.3,50000,17,-169447.93739413423,,,,-1323.4720315698169,-inf,,,-1289.5403087861778,
Escherichia_coli_ASM584v2,U00096.3,50000,18,-209157.3822845595,,,,-1473.314127742659,-inf,,,-995.6139343307331,
Escherichia_coli_ASM584v2,U00096.3,50000,19,-206430.52045312882,,,,-1494.4642320385892,-inf,,,-1119.585338027649,
Escherichia_coli_ASM584v2,U00096.3,50000,20,-256173.78605748338,,,,-524.3490090479563,-inf,,,-3085.646072549401,
Escherichia_coli_ASM584v2,U00096.3,50000,21,-141990.33317710264,,,,-482.1047258591328,-inf,,,-1190.2626959835025,
Escherichia_coli_ASM584v2,U00096.3,50000,22,-152040.3662014743,,,,-2109.5734687587833,-inf,,,-849.978132623486,
Escherichia_coli_ASM584v2,U00096.3,50000,23,-121571.83107652873,,,,-2347.2640050239315,-inf,,,-2377.2575361295885,
Escherichia_coli_ASM584v2,U00096.3,50000,24,-249192.88443083933,,,,-801.4582090551174,-inf,,,-701.6335998549737,
Escherichia_coli_ASM584v2,U00096.3,50000,25,-149728.1634806983,,,,-824.8714690005664,-inf,,,-2370.0236124193134,
Escherichia_coli_ASM584v2,U00096.3,50000,26,-145915.95769035624,,,,-1609.323876919861,-inf,,,-1892.6759058560224,
Escherichia_coli_ASM584v2,U00096.3,50000,27,-114278.9153877124,,,,-1885.5909229954482,-inf,,,-1511.8436240237415,
Escherichia_coli_ASM584v2,U00096.3,50000,28,-219013.5737338771,,,,-1019.5807184590213,-inf,,,-2074.8170066817015,
Escherichia_coli_ASM584v2,U00096.3,50000,29,-184879.0849333203,,,,-1806.6468943648674,-inf,,,-1223.3443034803645,
Escherichia_coli_ASM584v2,U00096.3,50000,30,-250557.52056993733,,,,-643.5726811695504,-inf,,,-930.7176911970917,
Escherichia_coli_ASM584v2,U00096.3,50000,31,-199506.4907616803,,,,-919.6274124002219,-inf,,,-1169.066358143874,
